district,club_id,club_name,club_base,members,country
64,91466,"Aabahanikunja, Dhaka",Community,1,Bangladesh
64,8823642,Abani Bluez,Community,8,Bangladesh
64,52680,Abhayanagar,Community,3,Bangladesh
64,9521,Agri-Varsity,University,2,Bangladesh
64,76584,Approach Rajshahi,Community,6,Bangladesh
64,9517,Bagerhat,Community,1,Bangladesh
64,43235,Bagerhat Central,Community,1,Bangladesh
64,91778,Banashree Dhaka,University,3,Bangladesh
64,83295,Barisal Midtown,Community,1,Bangladesh
64,212568,Barisal University,University,5,Bangladesh
64,92167,Basundhara Dhaka,Community,2,Bangladesh
64,212567,"Begum Rokeya University, Rangpur",University,5,Bangladesh
64,213216,Bhawal Green,Community,7,Bangladesh
64,215331,BL College Khulna,University,3,Bangladesh
64,53615,Bogra Newtown,Community,5,Bangladesh
64,218368,"Cantonment College, Jashore (CCJ)",University,4,Bangladesh
64,9487,Cosmopolitan Khulna,Community,3,Bangladesh
64,8824452,Cosmopolitan Khulna Rising,University,6,Bangladesh
64,212535,Daffodil International University,University,6,Bangladesh
64,9485,Daulatpur,Community,3,Bangladesh
64,9483,Dhaka,Community,3,Bangladesh
64,8825013,Dhaka Amazing,Community,1,Bangladesh
64,9481,Dhaka Buriganga,Community,4,Bangladesh
64,54199,Dhaka Commerce College,University,10,Bangladesh
64,215804,Dhaka Community Medical College,University,8,Bangladesh
64,9475,Dhaka Cosmopolitan,Community,4,Bangladesh
64,8824055,Dhaka Dynamic,Community,10,Bangladesh
64,43251,Dhaka East West,Community,3,Bangladesh
64,59510,Dhaka Fort,Community,17,Bangladesh
64,91459,Dhaka Green City,Community,3,Bangladesh
64,222260,Dhaka Harmony,Community,1,Bangladesh
64,8824449,Dhaka Hatirjheel,Community,1,Bangladesh
64,91834,Dhaka Heritage,Community,4,Bangladesh
64,9471,Dhaka Mahanagari,Community,2,Bangladesh
64,91640,Dhaka Mega City,Community,5,Bangladesh
64,8824462,Dhaka Mega City North,Community,7,Bangladesh
64,9467,Dhaka Midtown,Community,3,Bangladesh
64,42685,Dhaka New City,Community,8,Bangladesh
64,8826804,Dhaka NextGen,Community,20,Bangladesh
64,9465,Dhaka North,Community,11,Bangladesh
64,213210,Dhaka North South,Community,4,Bangladesh
64,8824458,Dhaka Old City,Community,2,Bangladesh
64,91460,Dhaka Paradise,University,4,Bangladesh
64,212903,Dhaka Paragon,Community,8,Bangladesh
64,213126,Dhaka Paramount,Community,2,Bangladesh
64,91465,Dhaka Pioneer,Community,5,Bangladesh
64,68184,Dhaka Pioneer Fort,Community,3,Bangladesh
64,91827,Dhaka Prime View,University,3,Bangladesh
64,8824197,Dhaka Radiant,Community,4,Bangladesh
64,8824358,Dhaka Rising Stars,Community,3,Bangladesh
64,43013,Dhaka Rose Vale,Community,2,Bangladesh
64,8824459,Dhaka Synergy,Community,1,Bangladesh
64,216789,Dhaka Tilottoma Bright,University,2,Bangladesh
64,9453,Dhaka Udayan,Community,7,Bangladesh
64,9451,Dhaka University,University,12,Bangladesh
64,9447,Dhanmondi,Community,2,Bangladesh
64,9445,Dhanmondi Lake View,Community,4,Bangladesh
64,42571,Dilkusha,Community,5,Bangladesh
64,72473,East West University,University,13,Bangladesh
64,42684,Eskaton North,Community,9,Bangladesh
64,56775,Gazipur Banarupa,Community,7,Bangladesh
64,216545,Gazipur Central,Community,13,Bangladesh
64,214428,Greater Jessore,Community,2,Bangladesh
64,213805,Green Bangla,Community,3,Bangladesh
64,9427,Gulshan,Community,13,Bangladesh
64,8824879,Gulshan Tigers,Community,4,Bangladesh
64,214255,Hatirjheel,Community,3,Bangladesh
64,84604,Hstu,University,2,Bangladesh
64,42692,Isamoti Pabna,Community,3,Bangladesh
64,218254,Jahangirnagar University,University,8,Bangladesh
64,8823489,Jamalpur,Community,10,Bangladesh
64,8823822,Jashore East,Community,2,Bangladesh
64,8823303,Jatiya Kabi Kazi Nazrul Islam University,University,3,Bangladesh
64,9415,Jessore,Community,4,Bangladesh
64,72451,Jessore Central,Community,4,Bangladesh
64,68745,Jessore Midcity,Community,8,Bangladesh
64,9413,Jessore Progoti,Community,4,Bangladesh
64,216040,Jessore University of Science & Technology,University,2,Bangladesh
64,8825241,Kaliakair Synergy,Community,8,Bangladesh
64,9407,Khulna,Community,5,Bangladesh
64,42512,Khulna City,Community,3,Bangladesh
64,217870,Khulna Fort,Community,1,Bangladesh
64,213804,Khulna Medical College,University,2,Bangladesh
64,9403,Khulna North,Community,2,Bangladesh
64,91793,Khulna Royals,University,5,Bangladesh
64,45984,Khulna University,University,7,Bangladesh
64,218684,Kuakata Beach,Community,5,Bangladesh
64,213803,KUET,University,3,Bangladesh
64,8824540,Kushtia City,Community,2,Bangladesh
64,9393,Lalmonirhat,Community,4,Bangladesh
64,218748,Leading Dhaka,Community,5,Bangladesh
64,9391,Mahanagar North West,Community,7,Bangladesh
64,215867,Mangrove,Community,3,Bangladesh
64,75116,Mawlana Bhashani Tangil,University,35,Bangladesh
64,9383,Metropolitan Khulna,Community,6,Bangladesh
64,57877,Metropolitan Rajshahi,Community,3,Bangladesh
64,9379,Midtown Sunflower,Community,3,Bangladesh
64,8823320,Mirpur,Community,1,Bangladesh
64,216445,Mirpur Dhaka,Community,26,Bangladesh
64,8824448,MM City College Khulna,University,5,Bangladesh
64,92234,Mukto Swadesh,Community,1,Bangladesh
64,72633,Mymensingh Town,Community,2,Bangladesh
64,8828625,Narayanganj,Community,3,Bangladesh
64,8824995,Narayanganj Cosmopolitan,Community,5,Bangladesh
64,8823441,Narayanganj Fort,Community,5,Bangladesh
64,79288,Narayanganj Midcity,Community,4,Bangladesh
64,9297,Narayanganj Midtown,Community,6,Bangladesh
64,8824096,Narayanganj New City,Community,5,Bangladesh
64,8823183,Narayanganj Royal,Community,3,Bangladesh
64,213226,Narayanganj Shitalakshya,Community,9,Bangladesh
64,90773,Narayanganj Uptown,Community,2,Bangladesh
64,91009,Nilphamari,Community,3,Bangladesh
64,9309,Noapara,Community,8,Bangladesh
64,82930,Northern University Khulna,University,5,Bangladesh
64,213232,North Western University,University,2,Bangladesh
64,8823528,Notre Dame College,University,18,Bangladesh
64,9357,Pabna,University,4,Bangladesh
64,91750,Pabna Medical College,University,1,Bangladesh
64,91751,Pabna New City,University,1,Bangladesh
64,82060,Pundrobordhon,Community,4,Bangladesh
64,76979,Purbasha Plus,Community,8,Bangladesh
64,91743,Rajdhani Dhaka,Community,6,Bangladesh
64,59448,Rajdhani Sonargaon,Community,6,Bangladesh
64,9355,Rajshahi,Community,4,Bangladesh
64,89562,Rajshahi City,Community,5,Bangladesh
64,215902,Rajshahi Government College,University,6,Bangladesh
64,9351,Rajshahi University,University,3,Bangladesh
64,9349,Ramna,Community,9,Bangladesh
64,91742,Rangpur Central,Community,8,Bangladesh
64,73318,Reshom Nagar,Community,2,Bangladesh
64,91102,Rupkatha Pabna,Community,4,Bangladesh
64,72634,Rupsha,Community,3,Bangladesh
64,90770,Saidpur,Community,3,Bangladesh
64,213539,Shataish Gazipura,Community,8,Bangladesh
64,91839,She-E Bangla Agricultural University,University,3,Bangladesh
64,9337,Shyamoli Dhaka,Community,6,Bangladesh
64,8823297,Sonargaon North,Community,3,Bangladesh
64,9331,Sundarban,Community,3,Bangladesh
64,91398,Tilottoma Spondon,Community,3,Bangladesh
64,217792,University of Asia Pacific (UAP),University,3,Bangladesh
64,9311,Uttara,Community,20,Bangladesh
64,214425,Uttara Lake View,Community,4,Bangladesh
64,45972,Varendra,Community,4,Bangladesh
64,90766,Voyrob Khulna,Community,3,Bangladesh
64,9317,Wari,Community,5,Bangladesh
65,213538,Aaparupa Chittagong,Community,6,Bangladesh
65,217154,Aaparupa Meghna,Community,3,Bangladesh
65,217957,Adarsha City,Community,3,Bangladesh
65,217967,Adarsha Cumilla,Community,3,Bangladesh
65,9523,Agrabad,Community,10,Bangladesh
65,8824387,Anchor City Chittagong,Community,1,Bangladesh
65,8826097,Army Medical College Chittagong,University,6,Bangladesh
65,83217,Beani Bazar,Community,8,Bangladesh
65,8826103,BGC Trust Medical College,University,4,Bangladesh
65,217909,Bir Chattola,Community,2,Bangladesh
65,217997,Brahmanbaria City,Community,4,Bangladesh
65,217009,Britania University,University,11,Bangladesh
65,9507,Chandpur,Community,13,Bangladesh
65,9505,Chandpur Central,Community,10,Bangladesh
65,8823709,Chandpur City,Community,6,Bangladesh
65,8823825,Chandpur Hilsha City,Community,11,Bangladesh
65,42293,Chandpur Rupashi,Community,10,Bangladesh
65,9501,Chittagong,Community,22,Bangladesh
65,8823710,Chittagong Alliance,Community,7,Bangladesh
65,217015,Chittagong Aristocrat,Community,9,Bangladesh
65,9499,Chittagong Central,Community,8,Bangladesh
65,91923,Chittagong Central Town,Community,3,Bangladesh
65,90848,Chittagong City,Community,8,Bangladesh
65,82932,Chittagong Cosmopolitan,Community,6,Bangladesh
65,8823684,Chittagong Crown,Community,5,Bangladesh
65,9497,Chittagong Down Town,Community,9,Bangladesh
65,214419,Chittagong East,Community,4,Bangladesh
65,8823280,Chittagong Glory,Community,8,Bangladesh
65,82934,Chittagong Green City,Community,3,Bangladesh
65,216698,Chittagong Heritage,Community,6,Bangladesh
65,8826088,Chittagong International Dental College,University,4,Bangladesh
65,8826108,Chittagong International Medical College,University,4,Bangladesh
65,8823327,Chittagong Karnaphuli,Community,1,Bangladesh
65,81017,Chittagong Lake City,Community,9,Bangladesh
65,8826091,Chittagong Maa-O-Shishu Medical College,University,3,Bangladesh
65,217684,Chittagong Marine City,Community,8,Bangladesh
65,8826099,Chittagong Medical College,University,4,Bangladesh
65,9307,Chittagong Midtown,Community,8,Bangladesh
65,9495,Chittagong Port City,Community,5,Bangladesh
65,217937,Chittagong Rainbow,Community,5,Bangladesh
65,214896,Chittagong River Shine,Community,9,Bangladesh
65,83134,Chittagong Rose Garden,Community,10,Bangladesh
65,70121,Chittagong Sagorika,Community,14,Bangladesh
65,64137,Chittagong South,Community,12,Bangladesh
65,214608,Chittagong Sugandha,Community,1,Bangladesh
65,216567,Chittagong Veterinary and Animal Sciences University,University,7,Bangladesh
65,216381,Chittagong Waterfall,Community,5,Bangladesh
65,9491,Comilla,Community,4,Bangladesh
65,215073,Comilla Brahmanpara Central,Community,4,Bangladesh
65,217151,Comilla Elites,Community,4,Bangladesh
65,59512,Comilla Lalmai,Community,17,Bangladesh
65,215933,Comilla Mahanagar,Community,6,Bangladesh
65,84038,Comilla South,Community,6,Bangladesh
65,217665,Comilla Sunrise,Community,5,Bangladesh
65,216548,Comilla University,University,13,Bangladesh
65,90737,Comilla Victoria,Community,4,Bangladesh
65,217515,Cumilla Elegance,Community,5,Bangladesh
65,8824553,Cumilla Liberty,Community,4,Bangladesh
65,8823821,Cumilla Meghna,Community,4,Bangladesh
65,217548,Cumilla Shine,Community,5,Bangladesh
65,217551,Cumilla Shining Star,Community,5,Bangladesh
65,8824554,Dakatia Hajigonj,University,14,Bangladesh
65,217377,Enlightened Narsingdi,Community,8,Bangladesh
65,8823725,Feni,Community,7,Bangladesh
65,214690,Feni Aparupa,Community,6,Bangladesh
65,212856,Feni Apurba,Community,8,Bangladesh
65,217996,Feni Belonia,Community,3,Bangladesh
65,49247,Feni Central,Community,7,Bangladesh
65,215520,Feni City,Community,5,Bangladesh
65,213970,Feni Govt. College,University,8,Bangladesh
65,8823281,Feni Muhuri,Community,3,Bangladesh
65,217949,Feni New Sun,Community,4,Bangladesh
65,218671,Feni Rising Sun,Community,4,Bangladesh
65,8823638,Feni Town,Community,3,Bangladesh
65,8823639,Feni University,University,5,Bangladesh
65,80742,Gomoti,Community,5,Bangladesh
65,217787,Grand Sylhet,Community,2,Bangladesh
65,216697,Green City Sylhet,Community,3,Bangladesh
65,55899,Habiganj,Community,10,Bangladesh
65,80738,Hajiganj,Community,6,Bangladesh
65,8826096,Institute of Applied Health and Science,University,6,Bangladesh
65,42709,Islamabad,Community,7,Bangladesh
65,9419,Jalalabad,Community,10,Bangladesh
65,82937,Leading University Sylhet,University,8,Bangladesh
65,52742,Madan Mohan University College,University,7,Bangladesh
65,8823656,Manchester Narsingdi,Community,1,Bangladesh
65,8826093,Marine City Medical College,University,7,Bangladesh
65,8823324,Matlab,Community,5,Bangladesh
65,8824356,Medical Community,Community,9,Bangladesh
65,68610,Meghna Narsingdi,Community,5,Bangladesh
65,90731,Meghna Narsingdi UFFG,Community,7,Bangladesh
65,9387,Metropolitan Chittagong,Community,12,Bangladesh
65,91003,Midtown Comilla,Community,3,Bangladesh
65,8823625,Moheshkhali,Community,2,Bangladesh
65,9371,Moulvibazar Central,Community,5,Bangladesh
65,46799,Moulvibazar Govt. College,University,6,Bangladesh
65,8823663,Moulvibazar Sunflower,Community,6,Bangladesh
65,8823676,Moulvibazar Sunlight,Community,6,Bangladesh
65,216940,Moulvibazar Sunrise,Community,6,Bangladesh
65,46720,Narsingdi,Community,2,Bangladesh
65,217222,Narsingdi City,Community,2,Bangladesh
65,217727,Narsingdi City Central,Community,2,Bangladesh
65,8823655,Narsingdi Elite,Community,1,Bangladesh
65,217961,Narsingdi Government College,Community,3,Bangladesh
65,8823666,Narsingdi Riverview,Community,1,Bangladesh
65,8823664,Narsingdi Royal,Community,1,Bangladesh
65,217719,Narsingdi Sunbeam,Community,2,Bangladesh
65,8823665,Noakhali Science and Technology University,University,3,Bangladesh
65,43047,Rangamati,Community,4,Bangladesh
65,8823640,Shamshernagar,Community,4,Bangladesh
65,8826090,Southern Medical College,University,5,Bangladesh
65,213541,Sunamganj Elites,Community,2,Bangladesh
65,9329,Sylhet Central SOMC,Community,1,Bangladesh
65,214166,Sylhet City,Community,3,Bangladesh
65,217833,Sylhet Cosmopolitan,Community,1,Bangladesh
65,217971,Sylhet East,Community,3,Bangladesh
65,215866,Sylhet Elegance,Community,11,Bangladesh
65,217958,Sylhet Garden City,Community,5,Bangladesh
65,216765,Sylhet Green,Community,3,Bangladesh
65,213964,Sylhet Green Buds,Community,26,Bangladesh
65,88928,Sylhet Green City,Community,14,Bangladesh
65,217801,Sylhet Green Town,Community,5,Bangladesh
65,44912,Sylhet Hillcity,Community,6,Bangladesh
65,217820,Sylhet Holy City,Community,4,Bangladesh
65,83371,Sylhet International University,University,8,Bangladesh
65,216768,Sylhet Kushiara,Community,3,Bangladesh
65,44219,Sylhet M.C. College,University,11,Bangladesh
65,9327,Sylhet Midtown,Community,7,Bangladesh
65,216769,Sylhet North,Community,3,Bangladesh
65,216289,Sylhet Orange City,Community,3,Bangladesh
65,216826,Sylhet Peach,Community,6,Bangladesh
65,9325,Sylhet Pioneer,Community,13,Bangladesh
65,212562,Sylhet Premier,Community,4,Bangladesh
65,217800,Sylhet Star,Community,3,Bangladesh
65,217822,Sylhet Sunflower,Community,5,Bangladesh
65,217913,Sylhet Super Star,Community,4,Bangladesh
65,216666,Sylhet Supreme,University,4,Bangladesh
65,9323,Sylhet Surma,Community,9,Bangladesh
65,8824615,Sylhet Synergy,Community,6,Bangladesh
65,217765,Sylhet Water Lily,Community,2,Bangladesh
65,217764,Sylhet Water Lily Garden,Community,1,Bangladesh
2981,8824847,Aarupadai Veedu Medical College & Hospital,University,1,India
2981,8824656,A.D.M. College for Women,University,1,India
2981,8828530,A. G. Padmavathi College of Nursing,University,20,India
2981,8824022,Arvindar Arts and Science College,University,1,India
2981,91146,A.V.C. Polytechnic College,University,3,India
2981,217173,Avvaiyar Govt. College for Women,University,1,India
2981,8828003,A.V.V.M. Sri Pushpam College,University,19,India
2981,8824269,Best Arts and Science College,University,1,India
2981,8824648,Bharath College of Science & Management,University,1,India
2981,8823534,"Bharathidasan Government College for Women, Puducherry",University,1,India
2981,218701,Bhuvanagiri Ragavendhra,Community,1,India
2981,8823823,"Bon Secours Arts & Science College For Women, Mannargudi",University,1,India
2981,8828028,Bon Secours College for Women Thanjavur,University,20,India
2981,8824874,Bon Secours-Literati,University,1,India
2981,8824590,B.P.J College of Arts & Science,University,1,India
2981,218035,CSM College of Arts & Science,University,1,India
2981,8827767,Cuddalore Waves,Community,17,India
2981,8825038,Dhamapuram Adhinam Arts College,University,1,India
2981,217872,"Dr. Kalam Polytechnic College, Avanam",University,1,India
2981,8828177,Dr. M.S. Swaminathan Agricultural College and Research Institute Thanjavur,University,20,India
2981,217505,Engineering and Technology Annamalai Nagar,University,1,India
2981,8826662,God City Kumbakonam,Community,15,India
2981,8828499,Idhaya College for Women Kumbakonam,University,13,India
2981,8823811,Idhaya College of Arts & Science for Women,University,1,India
2981,8827706,Indira Gandhi Medical College & Research Institute,University,18,India
2981,8824780,Indirani College Of Nursing,University,1,India
2981,8827978,Kasturba Gandhi Nursing College,University,21,India
2981,8824167,Konagarnadu Sakthi,University,1,India
2981,8824653,Kurinjipadi,University,1,India
2981,8824468,Marutu Pandiyar College,University,1,India
2981,218694,Meyyathur,Community,1,India
2981,8824108,Mother Teresa Nursing College,University,1,India
2981,213168,M.R.G. Arts College Mannargudi,University,2,India
2981,8825010,M R K Arts and Science College,University,1,India
2981,8827976,MVIT (MBA) Pondicherry,University,12,India
2981,8825000,National Institute of Technology Puducherry,University,1,India
2981,8824168,Pattukkottai,Community,1,India
2981,217698,PERUNTHALAIVAR KAMARAJAR COLLEGE OF EDUCATION,University,1,India
2981,8824298,Physiotherapy SBV University,University,2,India
2981,8828473,Pondicherry Alpha League,Community,21,India
2981,8823979,Pondicherry Beachtown,Community,1,India
2981,8824848,Pondicherry Celebrities,University,3,India
2981,8824169,Pondicherry Cosmos,Community,1,India
2981,8824119,Pondicherry Engineering College,University,1,India
2981,8823990,Pondicherry River,University,1,India
2981,8828361,Pope John Paul II College of Education,University,12,India
2981,8824787,Prime College of Architecture and Planning,University,1,India
2981,217629,PRIST,University,1,India
2981,217623,PRPOLY,University,1,India
2981,8824268,"PS.PT MGR Govt Arts and Science College, Puthur",University,1,India
2981,8824121,Saradha Gangadharan College,University,1,India
2981,8824654,Sir Issac Newton College of Engineering and Technology,University,1,India
2981,217306,SJCET Thanjavur,University,1,India
2981,8824272,Srinivasa Subbaraya Government Polytechnic College,University,1,India
2981,8824582,Sri Raghavendra School of Nursing,University,1,India
2981,8824471,Sri Venkateshwaraa Medical College Hospital & Research Centre,University,1,India
2981,8823721,Sri Venkateshwara College of Engineering & Technology,University,1,India
2981,217466,STET Women's College,University,1,India
2981,8827972,St. Joseph College of Arts and Science Cuddalore,University,20,India
2981,217307,Thanjavur AVASC,University,1,India
2981,8825011,Vadalur Poosalikuppam,University,1,India
2981,215940,Vaigarai Community College,University,1,India
2981,8824273,Vasanthamurugu Polytechnic College,University,1,India
2981,218166,Venkateswara Educational Institutions,Community,1,India
2981,8824315,Vivekanandha Arts & Science College for Women,University,1,India
2982,8827242,Angels College of Education,University,20,India
2982,8828171,Bharathi Women's College,University,12,India
2982,215368,Dhirajlal Gandhi College of Technology,University,3,India
2982,68825,Dr. Hahnemann Homeopathy Medical College & Research C.,University,12,India
2982,8826388,Government Arts and Science College Sendamangalam,University,15,India
2982,8828432,Hosur,Community,22,India
2982,8828622,Hosur Dynamic,Community,14,India
2982,8826466,Hosur Midtown Youngsters,Community,13,India
2982,8827524,Idappadi,Community,19,India
2982,217206,Jalakandapuram,Community,16,India
2982,8827145,Jayarani Arts and Science College for Women,University,32,India
2982,8827624,Kailash Women's College,University,16,India
2982,92193,Knowledge Institute of Technology,University,12,India
2982,8826185,K. S. Rangasamy College of Arts and Science,University,12,India
2982,8826183,K. S. Rangasamy College of Technology,University,12,India
2982,8826186,K. S. Rangasamy Institute of Technology,University,12,India
2982,8826179,K. S. R. College of Arts and Science for Women,University,12,India
2982,8826184,K. S. R. College of Engineering,University,12,India
2982,8826180,K. S. R. College of Nursing and Allied Health Science,University,12,India
2982,8826204,K. S. R. Institute for Engineering and Technology,University,13,India
2982,8826181,K. S. R. Institute of Dental Science and Research,University,12,India
2982,8827527,Mettur Dam City,Community,15,India
2982,8828031,Mettur Government Arts and Science College,University,25,India
2982,8827493,Mettur Grand,Community,12,India
2982,8828128,Muruga Polytechnic College,University,12,India
2982,8826589,Namakkal,Community,12,India
2982,8827246,NKR Government Arts College for Women,University,21,India
2982,8825242,Phoenix Vizhigal,Community,24,India
2982,8827055,Salem,Community,14,India
2982,8827068,Salem Central,Community,18,India
2982,8824120,Salem Gems,Community,11,India
2982,222275,Salem Gugai,Community,19,India
2982,8826592,Salem Metropolis,Community,11,India
2982,8826803,Salem Midtown,Community,16,India
2982,8826649,Salem Polytechnic College,University,12,India
2982,8825619,Salem Royals,Community,19,India
2982,8827765,Salem Vysya College,University,13,India
2982,8828633,Shri Sakthikailassh Women's College,University,4,India
2982,8827859,Shri Sowdesvari Women’s College Salem,University,12,India
2982,8828634,Sivaraj Medical College Salem,University,4,India
2982,8827548,SKS College of Nursing,University,22,India
2982,217328,Sri Ayyappa Polytechnic,University,1,India
2982,8827241,Sri Vijay Vidyalaya College of Nursing,University,20,India
2982,8826590,"St. Peter's Medical College, Hospital & Research Institute",University,75,India
2982,8825577,Theivanai Ammal College for Women,University,13,India
2982,8827570,The Kaavery Paramedical Institutions,University,12,India
2982,8827700,The Kavery Engineering College,University,15,India
2982,89704,Thiruvalluvar Govt. Arts College,University,11,India
2982,8828580,Valapady,Community,17,India
2982,8827476,Vanavasi,Community,21,India
2982,8825576,Vinayaka Missions College of Pharmacy,University,14,India
3000,8826712,Agricultural Engineering College Kumulur,University,21,India
3000,89035,Agriculture College Madurai,University,20,India
3000,8825175,Agri-Horti Trichy,University,3,India
3000,8828435,Allied Health Sciences TSRMMCHRC,University,50,India
3000,83779,Annai Women's College,University,3,India
3000,214971,Anna Nagar (OFT),Community,2,India
3000,91279,Anna University,University,15,India
3000,8824958,Aranthangi,Community,15,India
3000,212960,Arasu College of Education for Women,University,3,India
3000,8827736,Arputha Arts & Science College,University,14,India
3000,217904,Arul Anandar College,University,1,India
3000,8826794,Arulmigu Palaniandavar Arts College for Women,University,15,India
3000,8826798,Arulmigu Palaniandavar Polytechnic College,University,15,India
3000,91800,Arulmurugan College of Engineering,University,3,India
3000,91794,Arulmurugan Polytechnic College,University,3,India
3000,8828205,Bharathidasan Institute of Management,University,14,India
3000,8827667,Bharathidasan University,University,28,India
3000,8828256,BHC Midtown Sprinklers,University,12,India
3000,50296,Bishop Heber College,University,9,India
3000,214848,Boiler City Trichy,Community,18,India
3000,8826231,Care College of Engineering,University,29,India
3000,55980,Cauvery College for Women,University,9,India
3000,8828450,Chendur Institute of Hotel Management and Health Science Pudukkottai,University,13,India
3000,83898,Chettinad College of Engineering & Tech.,University,8,India
3000,90543,Dindigul Rock Fort,Community,12,India
3000,8828463,Doctor's College of Nursing Pudukkottai,University,21,India
3000,8827036,E.M.G. Yadava Women's College,University,12,India
3000,5081,Fatima College,University,6,India
3000,8827101,Glanis,University,15,India
3000,8826756,Government Arts and Science College for Women Kodaikanal,University,15,India
3000,8826926,Government Arts and Science College Kappalur,University,12,India
3000,89500,Government Arts College-Karur,University,9,India
3000,8827674,Government Arts & Science College Kurumbalur,University,15,India
3000,8828341,Government College of Education Pudukkottai,University,25,India
3000,8827663,Government ITI Pudukkottai,University,12,India
3000,8827050,Government Polytechnic College Gandarvakottai,University,14,India
3000,8828078,G.T.N. Arts and Science College,University,24,India
3000,8827924,GTN Medical College of Naturopathy and Yogic Science Research Centre,University,33,India
3000,5063,Holy Cross College,University,4,India
3000,8826860,Horticultural College and Research Institute Periyakulam,University,45,India
3000,5061,Jamal Mohamed College,University,7,India
3000,86531,Jamal Mohamed College for Women,University,8,India
3000,8828540,Jayaraj Annapackiam College for Women (Autonomous),University,"2,119",India
3000,212787,J.R. Polytechnic College-Alundur,University,4,India
3000,8827925,KAPV Govt. Medical College,University,20,India
3000,5057,Karur,Community,25,India
3000,8825632,Karur Aram,Community,10,India
3000,215181,Karur Ilanthalir,Community,15,India
3000,8827501,Karur Kings,Community,25,India
3000,8827974,Karur Royals,Community,6,India
3000,8828318,Karur Thullal Elite,Community,15,India
3000,8828328,Karur United,Community,12,India
3000,212871,Karur Valalar College of Arts and Science for Women,University,4,India
3000,8827894,KDM Agri Crown,University,20,India
3000,8827902,KDM NATRIVA,University,29,India
3000,8826737,K.L.N. College of Engineering,University,3,India
3000,8827676,KMC College of Nursing,University,25,India
3000,8825940,Kongu College,University,8,India
3000,214597,Kongu College of Arts & Science (women),University,4,India
3000,8827582,Kongunadu College of Engineering and Technology,University,15,India
3000,8828528,K.P. National College of Arts & Science,University,547,India
3000,91278,Lady Doak College Madurai,University,15,India
3000,215568,Madurai Elite,Community,8,India
3000,212346,Madurai Gandhi NMR Subbaraman College for Women,University,3,India
3000,8827221,Madurai Institute of Social Sciences,University,14,India
3000,8827563,Madurai Kalasam,Community,12,India
3000,8828398,Madurai Kamaraj University Evening College Dindigul,University,15,India
3000,8825897,Madurai Medical College,University,14,India
3000,47480,Madurai North,Community,24,India
3000,8826744,Madurai Pandyas,Community,7,India
3000,8823943,Madurai Preceptors,Community,24,India
3000,86373,Madurai Sivakasi Nadars Pioneer Meenakshi Wom. Coll.,University,5,India
3000,91277,Mahalakshmi Engineering College,University,3,India
3000,8828074,Malligai,University,24,India
3000,8825998,M.A.M. Business School,University,20,India
3000,8828546,M.A.M College of Engineering and Technology,University,18,India
3000,215928,Mannar Thirumalai Naicker College,University,3,India
3000,8825924,Mannar Thirumalai Naicker College (SF),University,7,India
3000,8828465,Meenakshi Arts and Science College Dindigul,University,15,India
3000,8827564,Mookambigai College of Engineering,University,21,India
3000,8826761,Mother Teresa Women's University,University,15,India
3000,8828403,Mount Zion College of Nursing,University,48,India
3000,214644,M.S Polytechnic,University,6,India
3000,8826919,MSS Wakf Board College,University,14,India
3000,8828089,Naina Mohamed College,University,15,India
3000,5019,National College,University,9,India
3000,8827095,N.M.S. Sermathai Vasan College For Women,University,15,India
3000,8827092,N.M.S S. Vellaichamy Nadar College,University,15,India
3000,8827922,NPR Arts and Science College,University,33,India
3000,8827929,NPR College of Engineering and Technology,University,25,India
3000,8827572,NR IAS Academy,University,17,India
3000,8827544,NRT Educational Institutions,University,15,India
3000,91714,Pandian Saraswathy Yadav Engineering College,University,4,India
3000,8825919,Parvathy's Arts and Science College,University,7,India
3000,8826721,Perambalur,Community,13,India
3000,8828209,Popular College,University,12,India
3000,8825890,PSNA College of Engg. and Technology,University,34,India
3000,8827735,PSV Polytechnic College,University,15,India
3000,8826776,Pudukkottai Agal,Community,18,India
3000,8826902,Pudukkottai Yugan,Community,14,India
3000,8827090,Queens College of Arts and Science for Women,University,15,India
3000,214136,Raja College of Engineering and Technology,University,5,India
3000,8828467,Ramasmay Chellapapu ITI Eragudi,University,15,India
3000,8828468,RC Institute of Hotel Management Eragudi,University,12,India
3000,90984,RC Institution,University,4,India
3000,217934,RVS Kumaran Arts & Science College,University,3,India
3000,8827254,SACS MAVMM Engineering College,University,15,India
3000,8827407,Saraswathi Narayanan College,University,15,India
3000,8826257,Seethalakshmi Ramasamy College,University,24,India
3000,8826092,Servite Arts and Science College for Women,University,30,India
3000,212873,Servite B. Ed,University,7,India
3000,8828203,Seshasayee Institute of Technology,University,19,India
3000,213044,Sethu Institute of Technology,University,11,India
3000,8828388,Shanmuganathan Engineering College,University,226,India
3000,8827779,Shrimati Indira Gandhi College,University,15,India
3000,8827835,SLS MAVMM Ayira Vaisyar College,University,20,India
3000,8827398,Solamalai College of Engineering,University,15,India
3000,8828059,Sourashtra College,University,21,India
3000,8828055,Sourashtra College for Women,University,20,India
3000,8828314,Sourashtra College Self Finance Wing,University,20,India
3000,217254,Sri Amaravathi College of Arts & Science,University,5,India
3000,8825306,Sri Bharathi Arts & Science College for Women,University,10,India
3000,8826765,Sri Bharathi Engineering College for Women,University,15,India
3000,8828054,Srimad Andavan Arts and Science College,University,14,India
